,FID,SRC_AGENCY,LATITUDE,LONGITUDE,REP_DATE,SIZE_HA,CAUSE,PROTZONE,ECOZ_NAME,FireLocation,WeatherLocation,x,y,MAX_REL_HUMIDITY,LOCAL_DAY,ID,MEAN_TEMPERATURE,MIN_REL_HUMIDITY,PROVINCE_CODE,LOCAL_MONTH,TOTAL_RAIN,STATION_NAME,SPEED_MAX_GUST,TOTAL_PRECIPITATION,CLIMATE_IDENTIFIER,MAX_TEMPERATURE,LOCAL_YEAR,TOTAL_SNOW,MIN_TEMPERATURE,SNOW_ON_GROUND,Class
66,367417,QC,50.5783,-70.3472,2011-06-01,23.6,L,intensive,Boreal Shield East,"(50.5783, -70.3472)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,90.66666666666667,1.0,706I155.2011.6.1,11.086666666666668,44.0,QC,6.0,0.0,MANOUANE EST,0.0,1.4,706I155,27.5,2011.0,0.0,-2.2,0.0,1.0
67,367418,QC,50.8678,-69.775,2011-06-07,0.7,L,intensive,Boreal Shield East,"(50.8678, -69.775)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,90.66666666666667,7.0,706I155.2011.6.7,12.9,49.666666666666664,QC,6.0,0.0,MANOUANE EST,0.0,7.6,706I155,17.8,2011.0,0.0,8.0,0.0,1.0
68,367419,QC,51.1528,-69.5806,2011-06-07,0.1,L,intensive,Boreal Shield East,"(51.1528, -69.5806)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,90.66666666666667,7.0,706I155.2011.6.7,12.9,49.666666666666664,QC,6.0,0.0,MANOUANE EST,0.0,7.6,706I155,17.8,2011.0,0.0,8.0,0.0,1.0
69,367430,QC,50.3867,-63.1175,2011-07-11,2.9,L,nordique,Boreal Shield East,"(50.3867, -63.1175)","50.22083333333333,-64.20722222222223",-64.20722222222223,50.22083333333333,90.66666666666667,11.0,7043B79.2011.7.11,12.3,81.0,QC,7.0,0.0,ILE AUX PERROQUETS,0.0,26.1,7043B79,15.0,2011.0,0.0,-2.2,0.0,1.0
70,367434,QC,50.2969,-65.9481,2012-07-17,0.0,L,intensive,Boreal Shield East,"(50.2969, -65.9481)","50.21666666666667,-66.25",-66.25,50.21666666666667,90.66666666666667,17.0,7047914.2012.7.17,14.526666666666667,40.06666666666667,QC,7.0,0.0,SEPT-ILES,0.0,26.1,7047914,27.5,2012.0,0.0,8.6,0.0,1.0
71,367435,QC,50.2808,-65.8647,2012-07-17,0.7,L,intensive,Boreal Shield East,"(50.2808, -65.8647)","50.21666666666667,-66.25",-66.25,50.21666666666667,90.66666666666667,17.0,7047914.2012.7.17,14.526666666666667,40.06666666666667,QC,7.0,0.0,SEPT-ILES,0.0,26.1,7047914,27.5,2012.0,0.0,8.6,0.0,1.0
72,367441,QC,50.5414,-62.7967,2013-06-28,48400.0,L,nordique,Boreal Shield East,"(50.5414, -62.7967)","50.19000111111111,-61.81083361111112",-61.81083361111112,50.19000111111111,96.72303206997084,28.0,7045401.2013.6.28,8.4,48.486326198051195,QC,6.0,0.0,NATASHQUAN AIRPORT,35.9,26.1,7045401,15.9,2013.0,0.0,-2.2,0.0,1.0
73,367473,QC,50.0047,-76.6717,2011-07-04,0.8,L,intensive,Boreal Shield East,"(50.0047, -76.6717)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,4.0,7094637.2011.7.4,16.14,57.24166666666667,QC,7.0,0.0,MATAGAMI,48.0,26.1,7094637,19.6,2011.0,0.0,-2.2,0.0,1.0
74,367474,QC,50.9994,-76.5378,2011-07-19,0.7,L,intensive,Boreal Shield East,"(50.9994, -76.5378)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,81.0,19.0,7094637.2011.7.19,17.7,44.0,QC,7.0,0.0,MATAGAMI,0.0,26.1,7094637,27.5,2011.0,0.0,-2.2,0.0,1.0
75,367475,QC,50.4203,-77.5369,2011-07-28,0.6,L,intensive,Boreal Shield East,"(50.4203, -77.5369)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,84.0,28.0,7094637.2011.7.28,9.093333333333334,44.0,QC,7.0,0.0,MATAGAMI,44.0,1.4,7094637,27.5,2011.0,0.0,11.6,0.0,1.0
76,367476,QC,50.1839,-77.6303,2011-07-30,4.0,L,intensive,Boreal Shield East,"(50.1839, -77.6303)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,30.0,7094637.2011.7.30,12.8,44.0,QC,7.0,0.0,MATAGAMI,0.0,26.1,7094637,27.5,2011.0,0.0,-2.2,0.0,1.0
77,367477,QC,50.4286,-76.61579999999998,2011-07-29,1.9,L,intensive,Boreal Shield East,"(50.4286, -76.61579999999998)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,29.0,7094637.2011.7.29,5.6066666666666665,44.0,QC,7.0,0.0,MATAGAMI,41.0,26.1,7094637,27.5,2011.0,0.0,11.1,0.0,1.0
78,367481,QC,50.0997,-77.39,2011-07-30,0.0,L,intensive,Boreal Shield East,"(50.0997, -77.39)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,30.0,7094637.2011.7.30,12.8,44.0,QC,7.0,0.0,MATAGAMI,0.0,26.1,7094637,27.5,2011.0,0.0,-2.2,0.0,1.0
79,367484,QC,50.8275,-76.0733,2013-06-02,86.29999999999998,L,intensive,Boreal Shield East,"(50.8275, -76.0733)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,90.66666666666667,2.0,7091299.2013.6.2,12.8,44.0,QC,6.0,0.0,CHAPAIS,50.0,22.4,7091299,27.5,2013.0,0.0,-2.2,0.0,1.0
80,367485,QC,50.7406,-76.4603,2013-06-02,5.1,L,intensive,Boreal Shield East,"(50.7406, -76.4603)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,2.0,7094637.2013.6.2,8.2,96.0,QC,6.0,0.0,MATAGAMI,59.0,26.6,7094637,14.0,2013.0,0.0,2.4,0.0,1.0
81,367486,QC,50.7664,-76.06919999999998,2013-06-02,2734.2,L,intensive,Boreal Shield East,"(50.7664, -76.06919999999998)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,90.66666666666667,2.0,7091299.2013.6.2,12.8,44.0,QC,6.0,0.0,CHAPAIS,50.0,22.4,7091299,27.5,2013.0,0.0,-2.2,0.0,1.0
82,367487,QC,51.1094,-76.7861,2013-06-02,30149.5,L,nordique,Boreal Shield East,"(51.1094, -76.7861)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,2.0,7094637.2013.6.2,8.2,96.0,QC,6.0,0.0,MATAGAMI,59.0,26.6,7094637,14.0,2013.0,0.0,2.4,0.0,1.0
83,367488,QC,50.7378,-76.44469999999998,2013-06-02,1.3,L,intensive,Boreal Shield East,"(50.7378, -76.44469999999998)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,2.0,7094637.2013.6.2,8.2,96.0,QC,6.0,0.0,MATAGAMI,59.0,26.6,7094637,14.0,2013.0,0.0,2.4,0.0,1.0
84,367489,QC,50.6106,-76.97889999999998,2013-06-04,0.5,L,intensive,Boreal Shield East,"(50.6106, -76.97889999999998)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,4.0,7094637.2013.6.4,2.9,44.0,QC,6.0,0.0,MATAGAMI,44.0,26.1,7094637,7.1,2013.0,0.0,-2.2,0.0,1.0
85,367490,QC,50.9136,-76.25499999999998,2013-06-05,87.0,L,intensive,Boreal Shield East,"(50.9136, -76.25499999999998)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,90.66666666666667,5.0,7091299.2013.6.5,7.8,60.13333333333333,QC,6.0,0.0,CHAPAIS,32.0,26.1,7091299,15.7,2013.0,0.0,-2.2,0.0,1.0
86,367491,QC,50.8622,-77.19029999999998,2013-06-05,2.9,L,intensive,Boreal Shield East,"(50.8622, -77.19029999999998)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,5.0,7094637.2013.6.5,6.0,44.0,QC,6.0,0.0,MATAGAMI,35.0,26.1,7094637,14.5,2013.0,0.0,-2.2,0.0,1.0
87,367492,QC,51.0181,-76.29779999999998,2013-06-05,13.2,L,intensive,Boreal Shield East,"(51.0181, -76.29779999999998)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,90.66666666666667,5.0,7091299.2013.6.5,7.8,60.13333333333333,QC,6.0,0.0,CHAPAIS,32.0,26.1,7091299,15.7,2013.0,0.0,-2.2,0.0,1.0
88,367494,QC,50.4644,-77.6044,2013-06-16,32.7,L,intensive,Boreal Shield East,"(50.4644, -77.6044)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,16.0,7094637.2013.6.16,9.0,44.0,QC,6.0,0.0,MATAGAMI,0.0,26.1,7094637,12.7,2013.0,0.0,-2.2,0.0,1.0
89,367495,QC,50.2608,-76.79689999999998,2013-06-18,9.8,L,intensive,Boreal Shield East,"(50.2608, -76.79689999999998)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,18.0,7094637.2013.6.18,6.5,44.0,QC,6.0,0.0,MATAGAMI,35.0,26.1,7094637,13.0,2013.0,0.0,-2.2,0.0,1.0
90,367496,QC,50.7536,-76.03499999999998,2013-06-27,19257.1,L,intensive,Boreal Shield East,"(50.7536, -76.03499999999998)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,90.66666666666667,27.0,7091299.2013.6.27,11.6,37.2,QC,6.0,0.0,CHAPAIS,0.0,26.1,7091299,15.2,2013.0,0.0,-2.2,0.0,1.0
91,367512,QC,50.3389,-77.83499999999998,2011-07-28,0.5,L,intensive,Boreal Shield East,"(50.3389, -77.83499999999998)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,84.0,28.0,7094637.2011.7.28,9.093333333333334,44.0,QC,7.0,0.0,MATAGAMI,44.0,1.4,7094637,27.5,2011.0,0.0,11.6,0.0,1.0
92,367513,QC,50.2136,-77.8844,2011-07-30,0.2,L,intensive,Boreal Shield East,"(50.2136, -77.8844)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,30.0,7094637.2011.7.30,12.8,44.0,QC,7.0,0.0,MATAGAMI,0.0,26.1,7094637,27.5,2011.0,0.0,-2.2,0.0,1.0
93,367514,QC,49.9644,-78.6528,2011-08-10,0.3,L,intensive,Boreal Shield East,"(49.9644, -78.6528)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,10.0,7094637.2011.8.10,9.053333333333335,44.0,QC,8.0,0.0,MATAGAMI,32.0,27.0,7094637,27.5,2011.0,0.0,-1.6,0.0,1.0
94,367519,QC,50.0056,-79.0694,2013-06-29,38.7,L,intensive,Boreal Shield East,"(50.0056, -79.0694)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,85.0,29.0,7094637.2013.6.29,9.093333333333334,44.0,QC,6.0,0.0,MATAGAMI,35.0,26.1,7094637,27.5,2013.0,0.0,-2.2,0.0,1.0
95,367520,QC,50.1131,-78.89579999999998,2013-06-29,3.9,L,intensive,Boreal Shield East,"(50.1131, -78.89579999999998)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,85.0,29.0,7094637.2013.6.29,9.093333333333334,44.0,QC,6.0,0.0,MATAGAMI,35.0,26.1,7094637,27.5,2013.0,0.0,-2.2,0.0,1.0
96,367531,QC,50.4194,-69.6597,2011-07-16,169.0,L,intensive,Boreal Shield East,"(50.4194, -69.6597)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,90.66666666666667,16.0,706I155.2011.7.16,9.093333333333334,44.0,QC,7.0,0.0,MANOUANE EST,0.0,26.1,706I155,27.5,2011.0,0.0,-2.2,0.0,1.0
97,367533,QC,50.4806,-69.2897,2012-07-16,4.0,L,intensive,Boreal Shield East,"(50.4806, -69.2897)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,90.66666666666667,16.0,706I155.2012.7.16,9.093333333333334,44.0,QC,7.0,0.0,MANOUANE EST,0.0,26.1,706I155,27.5,2012.0,0.0,-2.2,0.0,1.0
98,367535,QC,51.0378,-69.6367,2013-06-06,0.2,L,nordique,Boreal Shield East,"(51.0378, -69.6367)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,85.0,6.0,706I155.2013.6.6,7.5,44.0,QC,6.0,0.0,MANOUANE EST,0.0,26.1,706I155,14.2,2013.0,0.0,0.8,0.0,1.0
99,367539,QC,50.4028,-69.5214,2013-06-29,288.0,L,intensive,Boreal Shield East,"(50.4028, -69.5214)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,90.66666666666667,29.0,706I155.2013.6.29,10.7,44.0,QC,6.0,0.0,MANOUANE EST,0.0,26.1,706I155,12.1,2013.0,0.0,-2.2,0.0,1.0
100,367575,QC,50.1222,-70.0133,2011-06-07,32.0,L,intensive,Boreal Shield East,"(50.1222, -70.0133)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,90.66666666666667,7.0,706I155.2011.6.7,12.9,49.666666666666664,QC,6.0,0.0,MANOUANE EST,0.0,7.6,706I155,17.8,2011.0,0.0,8.0,0.0,1.0
101,367576,QC,49.9367,-70.05,2011-06-07,0.1,L,intensive,Boreal Shield East,"(49.9367, -70.05)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,90.66666666666667,7.0,706I155.2011.6.7,12.9,49.666666666666664,QC,6.0,0.0,MANOUANE EST,0.0,7.6,706I155,17.8,2011.0,0.0,8.0,0.0,1.0
102,367577,QC,49.8514,-70.0178,2011-06-07,0.1,L,intensive,Boreal Shield East,"(49.8514, -70.0178)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,90.66666666666667,7.0,706I155.2011.6.7,12.9,49.666666666666664,QC,6.0,0.0,MANOUANE EST,0.0,7.6,706I155,17.8,2011.0,0.0,8.0,0.0,1.0
103,367578,QC,50.1572,-70.7008,2011-06-07,473.1,L,intensive,Boreal Shield East,"(50.1572, -70.7008)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,90.66666666666667,7.0,706I155.2011.6.7,12.9,49.666666666666664,QC,6.0,0.0,MANOUANE EST,0.0,7.6,706I155,17.8,2011.0,0.0,8.0,0.0,1.0
104,367580,QC,49.5889,-69.9806,2011-06-07,26.4,L,intensive,Boreal Shield East,"(49.5889, -69.9806)","50.65638888888889,-70.53194444444445",-70.53194444444445,50.65638888888889,90.66666666666667,7.0,706I155.2011.6.7,12.9,49.666666666666664,QC,6.0,0.0,MANOUANE EST,0.0,7.6,706I155,17.8,2011.0,0.0,8.0,0.0,1.0
105,367586,QC,49.6786,-71.2875,2011-07-30,2.5,L,intensive,Boreal Shield East,"(49.6786, -71.2875)","49.84027777777778,-71.16833333333334",-71.16833333333334,49.84027777777778,90.66666666666667,30.0,7061541.2011.7.30,15.4,44.0,QC,7.0,0.0,CHUTE-DES-PASSES,0.0,26.1,7061541,22.0,2011.0,0.0,-2.2,0.0,1.0
106,367589,QC,49.8275,-71.1081,2011-08-23,0.0,L,intensive,Boreal Shield East,"(49.8275, -71.1081)","49.84027777777778,-71.16833333333334",-71.16833333333334,49.84027777777778,90.66666666666667,23.0,7061541.2011.8.23,12.4,38.333333333333336,QC,8.0,0.0,CHUTE-DES-PASSES,0.0,26.1,7061541,15.9,2011.0,0.0,8.8,0.0,1.0
107,367594,QC,49.6483,-72.4833,2012-06-04,5.8,L,intensive,Boreal Shield East,"(49.6483, -72.4833)","48.84166666666667,-72.54694444444445",-72.54694444444445,48.84166666666667,90.66666666666667,4.0,7065639.2012.6.4,9.093333333333334,44.0,QC,6.0,0.0,NORMANDIN,0.0,26.1,7065639,27.5,2012.0,0.0,-2.2,0.0,1.0
108,367595,QC,49.7261,-71.3653,2012-06-01,0.1,L,intensive,Boreal Shield East,"(49.7261, -71.3653)","49.84027777777778,-71.16833333333334",-71.16833333333334,49.84027777777778,90.66666666666667,1.0,7061541.2012.6.1,10.9,60.13333333333333,QC,6.0,0.0,CHUTE-DES-PASSES,0.0,26.1,7061541,27.5,2012.0,0.0,-2.2,0.0,1.0
109,367596,QC,49.5208,-71.3822,2012-06-01,1.0,L,intensive,Boreal Shield East,"(49.5208, -71.3822)","49.84027777777778,-71.16833333333334",-71.16833333333334,49.84027777777778,90.66666666666667,1.0,7061541.2012.6.1,10.9,60.13333333333333,QC,6.0,0.0,CHUTE-DES-PASSES,0.0,26.1,7061541,27.5,2012.0,0.0,-2.2,0.0,1.0
110,367647,QC,49.0819,-75.98359999999998,2011-06-09,0.2,L,intensive,Boreal Shield East,"(49.0819, -75.98359999999998)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,86.5,9.0,7091299.2011.6.9,10.6,44.0,QC,6.0,0.0,CHAPAIS,0.0,26.1,7091299,15.9,2011.0,0.0,5.2,0.0,1.0
111,367649,QC,49.6731,-74.7431,2011-07-24,0.0,L,intensive,Boreal Shield East,"(49.6731, -74.7431)","49.766666666666666,-74.53333333333333",-74.53333333333333,49.766666666666666,87.0,24.0,7091404.2011.7.24,9.093333333333334,65.3,QC,7.0,0.0,CHIBOUGAMAU CHAPAIS A,0.0,26.1,7091404,22.3,2011.0,0.0,8.0,0.0,1.0
112,367650,QC,49.7817,-77.2069,2011-07-29,0.0,L,intensive,Boreal Shield East,"(49.7817, -77.2069)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,29.0,7094637.2011.7.29,5.6066666666666665,44.0,QC,7.0,0.0,MATAGAMI,41.0,26.1,7094637,27.5,2011.0,0.0,11.1,0.0,1.0
113,367658,QC,49.5469,-74.9111,2012-07-16,1.8,L,intensive,Boreal Shield East,"(49.5469, -74.9111)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,90.66666666666667,16.0,7091299.2012.7.16,17.7,44.0,QC,7.0,0.0,CHAPAIS,0.0,26.1,7091299,27.5,2012.0,0.0,-2.2,0.0,1.0
114,367662,QC,50.1275,-74.9139,2013-06-02,0.0,L,intensive,Boreal Shield East,"(50.1275, -74.9139)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,90.66666666666667,2.0,7091299.2013.6.2,12.8,44.0,QC,6.0,0.0,CHAPAIS,50.0,22.4,7091299,27.5,2013.0,0.0,-2.2,0.0,1.0
115,367663,QC,49.3167,-75.1225,2013-06-13,1.5,L,intensive,Boreal Shield East,"(49.3167, -75.1225)","49.8225,-74.97527777777778",-74.97527777777778,49.8225,90.66666666666667,13.0,7091299.2013.6.13,16.1,44.0,QC,6.0,0.0,CHAPAIS,33.0,26.1,7091299,25.2,2013.0,0.0,-2.2,0.0,1.0
116,367853,QC,48.0658,-79.41809999999998,2012-07-03,0.5,L,intensive,Boreal Shield East,"(48.0658, -79.41809999999998)","48.24583333333333,-79.03416666666666",-79.03416666666666,48.24583333333333,90.66666666666667,3.0,7086716.2012.7.3,18.5,38.333333333333336,QC,7.0,0.0,ROUYN,35.0,26.1,7086716,23.3,2012.0,0.0,-2.2,0.0,1.0
117,367855,QC,48.1644,-79.5172,2012-07-01,0.0,L,intensive,Boreal Shield East,"(48.1644, -79.5172)","48.24583333333333,-79.03416666666666",-79.03416666666666,48.24583333333333,90.66666666666667,1.0,7086716.2012.7.1,17.6,44.0,QC,7.0,0.0,ROUYN,44.0,17.3,7086716,27.5,2012.0,0.0,-1.6,0.0,1.0
118,367856,QC,48.0986,-79.5133,2012-07-03,0.0,L,intensive,Boreal Shield East,"(48.0986, -79.5133)","48.24583333333333,-79.03416666666666",-79.03416666666666,48.24583333333333,90.66666666666667,3.0,7086716.2012.7.3,18.5,38.333333333333336,QC,7.0,0.0,ROUYN,35.0,26.1,7086716,23.3,2012.0,0.0,-2.2,0.0,1.0
119,367872,QC,49.7253,-78.3819,2013-05-29,47.0,L,intensive,Boreal Shield East,"(49.7253, -78.3819)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,29.0,7094637.2013.5.29,11.2,38.333333333333336,QC,5.0,0.0,MATAGAMI,35.0,26.1,7094637,15.0,2013.0,0.0,-2.2,0.0,1.0
120,367873,QC,49.7781,-77.3889,2013-05-29,24.2,L,intensive,Boreal Shield East,"(49.7781, -77.3889)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,29.0,7094637.2013.5.29,11.2,38.333333333333336,QC,5.0,0.0,MATAGAMI,35.0,26.1,7094637,15.0,2013.0,0.0,-2.2,0.0,1.0
121,367880,QC,49.7036,-77.6333,2013-06-25,0.0,L,intensive,Boreal Shield East,"(49.7036, -77.6333)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,90.66666666666667,25.0,7094637.2013.6.25,13.22,44.0,QC,6.0,0.0,MATAGAMI,32.0,26.1,7094637,27.5,2013.0,0.0,-2.2,0.0,1.0
122,368044,QC,49.055,-72.7281,2011-07-06,0.0,L,intensive,Boreal Shield East,"(49.055, -72.7281)","48.84166666666667,-72.54694444444445",-72.54694444444445,48.84166666666667,90.66666666666667,6.0,7065639.2011.7.6,9.093333333333334,49.666666666666664,QC,7.0,0.0,NORMANDIN,0.0,3.7,7065639,27.5,2011.0,0.0,-2.2,0.0,1.0
123,368048,QC,48.6694,-71.115,2012-07-22,0.2,L,intensive,Boreal Shield East,"(48.6694, -71.115)","48.89416666666666,-71.03166666666667",-71.03166666666667,48.89416666666666,90.66666666666667,22.0,7065738.2012.7.22,17.333333333333332,44.0,QC,7.0,0.0,ONATCHIWAY,0.0,26.1,7065738,27.5,2012.0,0.0,-2.2,0.0,1.0
124,368080,QC,48.3369,-69.7672,2011-07-06,0.1,L,intensive,Boreal Shield East,"(48.3369, -69.7672)","48.13555555555556,-69.71638888888889",-69.71638888888889,48.13555555555556,90.66666666666667,6.0,7046059.2011.7.6,15.4,77.0,QC,7.0,0.0,POINTE DE L'ISLET,37.0,26.1,7046059,19.4,2011.0,0.0,-2.2,0.0,1.0
125,368139,QC,48.6694,-75.53029999999998,2011-07-09,1.4,L,intensive,Boreal Shield East,"(48.6694, -75.53029999999998)","47.922224444444446,-74.62416861111112",-74.62416861111112,47.922224444444446,90.66666666666667,9.0,7075800.2011.7.9,9.093333333333334,44.0,QC,7.0,0.0,PARENT,0.0,26.1,7075800,22.0,2011.0,0.0,-2.2,0.0,1.0
126,368140,QC,48.6667,-75.83329999999998,2012-05-10,0.0,L,intensive,Boreal Shield East,"(48.6667, -75.83329999999998)","47.922224444444446,-74.62416861111112",-74.62416861111112,47.922224444444446,90.66666666666667,10.0,7075800.2012.5.10,5.1,81.0,QC,5.0,0.0,PARENT,35.0,3.6,7075800,7.9,2012.0,0.0,2.2,0.0,1.0
127,368141,QC,48.6992,-75.1778,2012-05-10,139.4,L,intensive,Boreal Shield East,"(48.6992, -75.1778)","47.922224444444446,-74.62416861111112",-74.62416861111112,47.922224444444446,90.66666666666667,10.0,7075800.2012.5.10,5.1,81.0,QC,5.0,0.0,PARENT,35.0,3.6,7075800,7.9,2012.0,0.0,2.2,0.0,1.0
128,368142,QC,48.4681,-76.1422,2012-05-10,85.0,L,intensive,Boreal Shield East,"(48.4681, -76.1422)","47.922224444444446,-74.62416861111112",-74.62416861111112,47.922224444444446,90.66666666666667,10.0,7075800.2012.5.10,5.1,81.0,QC,5.0,0.0,PARENT,35.0,3.6,7075800,7.9,2012.0,0.0,2.2,0.0,1.0
129,368144,QC,48.4817,-76.1519,2012-05-10,5.0,L,intensive,Boreal Shield East,"(48.4817, -76.1519)","47.922224444444446,-74.62416861111112",-74.62416861111112,47.922224444444446,90.66666666666667,10.0,7075800.2012.5.10,5.1,81.0,QC,5.0,0.0,PARENT,35.0,3.6,7075800,7.9,2012.0,0.0,2.2,0.0,1.0
130,368145,QC,48.2906,-75.6547,2012-06-18,0.8,L,intensive,Boreal Shield East,"(48.2906, -75.6547)","47.922224444444446,-74.62416861111112",-74.62416861111112,47.922224444444446,90.66666666666667,18.0,7075800.2012.6.18,9.093333333333334,44.0,QC,6.0,0.0,PARENT,0.0,26.1,7075800,27.5,2012.0,0.0,-2.2,0.0,1.0
